user_id,month_year,housing_utilities,groceries,restaurants_cafes,transportation_fuel,public_transport,healthcare_pharmacy,education_tuition,childcare,clothing_personal_care,entertainment_hobbies,subscriptions,other_shopping,gifts_charity,miscellaneous,total_expenses,total_essential_spending,total_discretionary_spending,essential_spending_ratio,discretionary_spending_ratio,savings_this_month,spending_vs_last_month_percentage,highest_spending_category,meets_50_30_20_rule
06cdd833-e167-427d-b172-a63fb314eae3,2024-10,1421.11,156.83,349.34,90.22,86.07,72.58,0,0,341.11,180.27,107.4,69.55,130.43,57.95,4302.64,3066.59,1236.05,0.7127,0.2873,-476.64,0.0,restaurants_cafes,False
06cdd833-e167-427d-b172-a63fb314eae3,2024-10,1477.54,164.53,168.42,99.07,83.09,76.51,0,0,141.95,106.84,63.61,72.39,57.89,32.4,3784.02,3140.52,643.5,0.8299,0.1701,41.98,-12.05,restaurants_cafes,False
06cdd833-e167-427d-b172-a63fb314eae3,2024-11,1346.91,171.3,289.21,98.77,83.88,81.82,0,0,165.38,137.21,95.87,91.46,154.38,46.38,4002.35,3022.46,979.89,0.7552,0.2448,-176.35,5.77,restaurants_cafes,False
06cdd833-e167-427d-b172-a63fb314eae3,2024-12,1412.15,210.86,212.68,76.34,81.79,72.24,0,0,113.67,133.94,42.81,53.15,71.88,15.2,3736.49,3093.16,643.33,0.8278,0.1722,89.51,-6.64,restaurants_cafes,False
06cdd833-e167-427d-b172-a63fb314eae3,2025-01,1408.71,227.5,410.13,100.53,82.24,82.49,0,0,321.64,373.7,151.84,191.81,139.04,119.37,4848.78,3141.25,1707.53,0.6478,0.3522,-1022.78,29.77,restaurants_cafes,False
06cdd833-e167-427d-b172-a63fb314eae3,2025-02,1446.98,187.6,409.93,80.93,76.51,76.42,0,0,367.57,144.35,117.48,146.62,136.41,10.64,4441.22,3108.22,1333.0,0.6999,0.3001,-615.22,-8.41,restaurants_cafes,False
06cdd833-e167-427d-b172-a63fb314eae3,2025-03,1424.2,195.72,235.27,89.42,80.77,76.14,0,0,335.43,220.28,128.82,65.74,111.26,45.47,4248.3,3106.03,1142.27,0.7311,0.2689,-422.3,-4.34,clothing_personal_care,False
06cdd833-e167-427d-b172-a63fb314eae3,2025-04,1448.34,204.91,237.38,98.47,81.89,70.7,0,0,215.52,119.33,119.55,133.07,158.82,65.7,4193.46,3144.09,1049.37,0.7498,0.2502,-367.46,-1.29,restaurants_cafes,False
06cdd833-e167-427d-b172-a63fb314eae3,2025-05,1377.79,198.69,222.24,87.81,81.76,76.62,0,0,150.79,182.85,79.15,87.97,56.09,38.54,3880.08,3062.45,817.63,0.7893,0.2107,-54.08,-7.47,restaurants_cafes,False
06cdd833-e167-427d-b172-a63fb314eae3,2025-06,1393.11,184.69,171.97,84.46,87.01,71.05,0,0,217.09,204.83,66.71,69.38,75.36,47.62,3913.06,3060.1,852.96,0.782,0.218,-87.06,0.85,clothing_personal_care,False
06cdd833-e167-427d-b172-a63fb314eae3,2025-07,1399.35,214.69,122.08,92.79,82.96,76.84,0,0,251.72,297.8,92.72,68.47,41.7,26.76,4007.66,3106.41,901.25,0.7751,0.2249,-181.66,2.42,entertainment_hobbies,False
06cdd833-e167-427d-b172-a63fb314eae3,2025-08,1451.16,199.99,441.41,112.9,88.19,75.95,0,0,254.69,197.3,157.69,111.38,143.49,59.28,4533.21,3167.97,1365.24,0.6988,0.3012,-707.21,13.11,restaurants_cafes,False
c2783561-cf70-420f-84a3-16e66a421b87,2024-10,2559.7,426.07,574.75,204.95,20.57,198.78,150,400,396.49,93.79,176.45,55.59,119.0,40.13,7103.02,5646.82,1456.2,0.795,0.205,1595.98,0.0,restaurants_cafes,False
c2783561-cf70-420f-84a3-16e66a421b87,2024-10,2450.99,540.21,614.44,203.38,21.72,213.62,150,400,185.48,509.19,217.55,129.86,247.88,121.38,7692.45,5666.67,2025.78,0.7367,0.2633,1006.55,8.3,restaurants_cafes,False
c2783561-cf70-420f-84a3-16e66a421b87,2024-11,2547.25,443.67,456.15,196.73,23.1,230.27,150,400,381.0,341.91,198.39,131.7,237.41,73.18,7497.51,5677.77,1819.74,0.7573,0.2427,1201.49,-2.53,restaurants_cafes,False
c2783561-cf70-420f-84a3-16e66a421b87,2024-12,2490.55,533.84,482.86,193.75,24.06,257.99,150,400,256.99,345.76,160.69,202.58,176.32,52.71,7414.85,5736.94,1677.91,0.7737,0.2263,1284.15,-1.1,groceries,False
c2783561-cf70-420f-84a3-16e66a421b87,2025-01,2582.59,499.71,680.65,192.59,21.94,230.79,150,400,151.62,534.79,175.47,162.54,203.98,71.82,7745.24,5764.37,1980.87,0.7442,0.2558,953.76,4.46,restaurants_cafes,False
c2783561-cf70-420f-84a3-16e66a421b87,2025-02,2521.92,396.45,474.71,177.87,25.47,216.07,150,400,179.61,311.78,145.41,119.53,170.67,60.24,7036.48,5574.53,1461.95,0.7922,0.2078,1662.52,-9.15,restaurants_cafes,False
c2783561-cf70-420f-84a3-16e66a421b87,2025-03,2501.85,578.44,490.87,179.16,21.95,232.39,150,400,410.01,166.41,198.89,146.17,163.17,157.68,7483.74,5750.54,1733.2,0.7684,0.2316,1215.26,6.36,groceries,False
c2783561-cf70-420f-84a3-16e66a421b87,2025-04,2559.73,532.36,161.68,222.89,23.5,209.92,150,400,340.42,286.01,126.98,111.63,194.4,63.01,7069.28,5785.15,1284.13,0.8184,0.1816,1629.72,-5.54,groceries,False
c2783561-cf70-420f-84a3-16e66a421b87,2025-05,2640.61,506.91,516.58,210.27,23.04,227.95,150,400,383.43,328.58,213.94,263.42,135.72,47.51,7734.71,5845.53,1889.18,0.7558,0.2442,964.29,9.41,restaurants_cafes,False
c2783561-cf70-420f-84a3-16e66a421b87,2025-06,2541.36,514.76,414.25,202.44,22.54,236.54,150,400,202.14,230.3,124.61,144.41,118.8,37.48,7026.38,5754.39,1271.99,0.819,0.181,1672.62,-9.16,groceries,False
c2783561-cf70-420f-84a3-16e66a421b87,2025-07,2483.9,521.38,415.43,182.65,22.47,214.76,150,400,221.65,275.52,91.26,94.91,78.41,42.82,6881.91,5661.91,1220.0,0.8227,0.1773,1817.09,-2.06,groceries,False
c2783561-cf70-420f-84a3-16e66a421b87,2025-08,2468.64,436.21,358.13,220.43,23.31,226.07,150,400,13.1,384.11,147.43,71.18,37.53,74.6,6697.49,5611.41,1086.08,0.8378,0.1622,2001.51,-2.68,groceries,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2024-10,1505.96,360.98,410.54,355.96,25.27,154.66,0,0,278.62,315.06,147.45,78.24,174.01,58.24,9425.71,7963.55,1462.16,0.8449,0.1551,-1033.71,0.0,restaurants_cafes,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2024-10,1546.73,368.73,461.51,282.22,27.63,152.84,0,0,607.81,507.52,243.27,252.21,365.71,137.31,10514.21,7938.87,2575.34,0.7551,0.2449,-2122.21,11.55,clothing_personal_care,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2024-11,1535.31,349.82,371.33,315.44,25.18,145.34,0,0,189.0,240.9,122.78,128.76,88.6,15.09,9088.27,7931.81,1156.46,0.8728,0.1272,-696.27,-13.56,restaurants_cafes,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2024-12,1544.0,470.07,353.01,308.8,25.12,153.86,0,0,589.66,262.96,184.61,84.47,214.95,117.42,9869.65,8062.57,1807.08,0.8169,0.1831,-1477.65,8.6,clothing_personal_care,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2025-01,1514.07,435.7,639.92,326.56,25.85,149.02,0,0,572.15,534.39,178.66,168.61,200.19,112.3,10418.14,8011.92,2406.22,0.769,0.231,-2026.14,5.56,restaurants_cafes,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2025-02,1485.06,394.6,965.93,339.33,27.25,140.58,0,0,573.22,529.66,197.92,220.24,208.31,99.57,10742.39,7947.54,2794.85,0.7398,0.2602,-2350.39,3.11,restaurants_cafes,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2025-03,1507.64,411.41,617.78,315.18,26.33,152.29,0,0,216.12,527.4,188.5,119.12,190.56,131.19,9964.24,7973.57,1990.67,0.8002,0.1998,-1572.24,-7.24,restaurants_cafes,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2025-04,1458.18,417.22,383.29,369.45,26.09,159.65,0,0,256.31,475.57,156.47,209.99,207.08,54.97,9734.99,7991.31,1743.68,0.8209,0.1791,-1342.99,-2.3,entertainment_hobbies,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2025-05,1524.13,409.28,105.07,322.75,24.37,152.31,0,0,141.82,172.89,61.39,87.88,49.16,19.08,8630.85,7993.56,637.29,0.9262,0.0738,-238.85,-11.34,groceries,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2025-06,1512.77,394.91,171.39,324.48,25.35,149.6,0,0,231.13,109.64,112.18,143.69,53.07,71.74,8860.67,7967.83,892.84,0.8992,0.1008,-468.67,2.66,groceries,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2025-07,1546.04,372.0,665.48,269.72,25.53,148.42,0,0,314.6,382.84,180.09,198.93,150.07,59.52,9873.96,7922.43,1951.53,0.8024,0.1976,-1481.96,11.44,restaurants_cafes,False
14ebeb28-1dcf-4fdc-990b-1234d6a2232e,2025-08,1423.11,390.19,626.63,307.26,26.17,159.28,0,0,229.71,249.29,188.29,231.85,179.85,37.89,9610.24,7866.73,1743.51,0.8186,0.1814,-1218.24,-2.67,restaurants_cafes,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2024-10,2267.84,470.46,239.65,89.26,80.38,244.0,150,400,100.11,150.51,93.4,99.86,138.07,55.62,8233.62,7356.4,877.22,0.8935,0.1065,-2201.62,0.0,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2024-10,2258.68,483.0,345.9,90.93,76.85,230.03,150,400,274.45,222.26,135.83,102.99,82.76,96.44,8604.58,7343.95,1260.63,0.8535,0.1465,-2572.58,4.51,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2024-11,2242.17,436.04,265.84,65.7,78.46,227.47,150,400,184.78,250.58,81.68,66.53,31.41,33.29,8168.41,7254.3,914.11,0.8881,0.1119,-2136.41,-5.07,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2024-12,2203.54,461.23,419.77,83.61,87.46,233.63,150,400,325.63,338.86,121.51,114.8,166.09,73.66,8834.25,7273.93,1560.32,0.8234,0.1766,-2802.25,8.15,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2025-01,2283.06,530.37,412.88,87.77,78.43,217.34,150,400,152.02,146.05,87.43,45.52,111.2,52.39,8408.92,7401.43,1007.49,0.8802,0.1198,-2376.92,-4.81,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2025-02,2326.43,542.06,321.65,72.72,81.05,232.45,150,400,266.64,246.96,104.32,108.54,55.23,59.64,8622.15,7459.17,1162.98,0.8651,0.1349,-2590.15,2.54,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2025-03,2294.57,444.25,426.74,74.0,80.72,228.0,150,400,426.77,282.16,128.1,116.68,121.97,51.71,8880.13,7326.0,1554.13,0.825,0.175,-2848.13,2.99,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2025-04,2318.88,453.95,442.83,81.95,79.02,209.42,150,400,223.17,338.3,129.28,188.65,83.51,54.18,8807.6,7347.68,1459.92,0.8342,0.1658,-2775.6,-0.82,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2025-05,2307.15,511.15,373.8,64.4,85.69,233.8,150,400,268.13,262.17,119.24,73.57,98.53,39.69,8641.78,7406.65,1235.13,0.8571,0.1429,-2609.78,-1.88,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2025-06,2356.53,466.32,412.73,87.25,75.66,225.72,150,400,328.46,255.09,112.18,179.86,188.79,85.11,8978.16,7415.94,1562.22,0.826,0.174,-2946.16,3.89,groceries,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2025-07,2190.24,413.87,452.96,61.94,82.44,224.08,150,400,345.79,169.85,115.35,81.87,175.28,48.14,8566.27,7177.03,1389.24,0.8378,0.1622,-2534.27,-4.59,restaurants_cafes,False
79b2e21d-c1d4-4650-a197-7ba820281f39,2025-08,2243.55,481.98,604.18,73.73,72.62,231.55,150,400,336.68,321.05,176.1,123.46,150.95,76.82,9097.13,7307.89,1789.24,0.8033,0.1967,-3065.13,6.2,restaurants_cafes,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2024-10,3438.01,581.79,325.43,363.55,34.8,298.18,300,800,311.51,188.93,112.8,149.61,66.82,86.69,7948.84,6707.05,1241.79,0.8438,0.1562,380.16,0.0,groceries,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2024-10,3294.7,584.75,793.28,324.51,33.84,308.53,300,800,493.01,484.29,159.25,172.67,132.17,118.19,8889.91,6537.05,2352.86,0.7353,0.2647,-560.91,11.84,restaurants_cafes,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2024-11,3151.75,529.65,712.52,420.66,33.59,273.67,300,800,714.18,641.92,252.69,257.3,253.94,107.03,9339.62,6400.04,2939.58,0.6853,0.3147,-1010.62,5.06,clothing_personal_care,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2024-12,3215.72,556.71,677.19,397.78,34.16,268.05,300,800,360.75,397.67,231.27,207.29,200.42,179.83,8717.56,6463.14,2254.42,0.7414,0.2586,-388.56,-6.66,restaurants_cafes,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2025-01,3262.03,585.67,966.24,441.18,36.49,316.68,300,800,595.74,546.47,199.74,161.11,179.69,112.37,9394.13,6632.77,2761.36,0.7061,0.2939,-1065.13,7.76,restaurants_cafes,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2025-02,3379.84,658.3,569.02,375.89,33.8,323.47,300,800,288.65,586.12,223.17,225.95,217.68,79.17,8951.78,6762.02,2189.76,0.7554,0.2446,-622.78,-4.71,groceries,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2025-03,3142.8,449.72,475.05,477.0,31.85,314.17,300,800,301.58,596.78,201.42,279.55,125.52,66.17,8452.33,6406.26,2046.07,0.7579,0.2421,-123.33,-5.58,entertainment_hobbies,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2025-04,3243.41,522.36,976.81,382.87,33.7,311.65,300,800,538.77,626.26,243.23,140.1,158.58,136.28,9304.74,6484.71,2820.03,0.6969,0.3031,-975.74,10.08,restaurants_cafes,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2025-05,3265.04,669.93,699.0,437.38,35.9,296.87,300,800,416.37,410.94,173.46,56.98,235.89,25.72,8714.2,6695.84,2018.36,0.7684,0.2316,-385.2,-6.35,restaurants_cafes,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2025-06,3221.32,569.8,510.32,398.0,35.15,287.79,300,800,393.23,323.26,232.03,196.2,210.08,122.08,8489.98,6502.78,1987.2,0.7659,0.2341,-160.98,-2.57,groceries,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2025-07,3234.84,521.23,498.13,419.21,33.71,256.32,300,800,682.03,504.81,214.13,172.27,174.28,169.0,8870.68,6456.03,2414.65,0.7278,0.2722,-541.68,4.48,clothing_personal_care,False
2330e1af-eb60-4ce2-8faf-edc657c27cfb,2025-08,3179.54,552.18,580.99,414.88,32.49,331.57,300,800,280.91,415.52,226.87,179.55,162.47,139.89,8487.58,6501.38,1986.2,0.766,0.234,-158.58,-4.32,restaurants_cafes,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2024-10,2991.76,408.95,251.53,69.15,185.81,138.09,0,0,180.11,211.46,87.16,95.0,80.5,26.83,10695.13,9762.54,932.59,0.9128,0.0872,-913.13,0.0,groceries,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2024-10,2937.71,378.29,318.43,84.85,191.97,147.4,0,0,166.17,109.93,86.13,124.28,117.62,58.55,10690.11,9709.0,981.11,0.9082,0.0918,-908.11,-0.05,groceries,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2024-11,2854.76,443.73,523.36,71.62,197.59,156.25,0,0,357.63,291.2,121.75,34.92,99.37,39.8,11160.76,9692.73,1468.03,0.8685,0.1315,-1378.76,4.4,restaurants_cafes,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2024-12,2844.47,363.37,325.8,87.95,175.26,151.71,0,0,184.25,302.92,110.26,64.0,112.98,67.02,10758.77,9591.54,1167.23,0.8915,0.1085,-976.77,-3.6,groceries,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2025-01,2913.71,416.73,378.25,67.59,189.21,145.94,0,0,207.98,220.14,104.49,76.99,68.84,61.72,10820.37,9701.96,1118.41,0.8966,0.1034,-1038.37,0.57,groceries,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2025-02,2810.15,384.2,117.26,81.67,186.23,156.26,0,0,129.81,219.74,98.69,107.68,61.99,46.2,10368.66,9587.29,781.37,0.9246,0.0754,-586.66,-4.17,groceries,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2025-03,2773.11,452.73,291.49,72.43,196.97,160.61,0,0,256.22,222.24,86.97,177.99,105.71,79.27,10844.52,9624.63,1219.89,0.8875,0.1125,-1062.52,4.59,groceries,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2025-04,2893.05,393.77,468.89,71.55,197.01,163.91,0,0,220.93,126.68,106.75,112.39,161.38,73.45,10958.54,9688.07,1270.47,0.8841,0.1159,-1176.54,1.05,restaurants_cafes,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2025-05,2916.12,414.82,279.47,70.82,189.9,138.03,0,0,93.78,127.83,75.87,73.55,79.84,16.92,10445.73,9698.47,747.26,0.9285,0.0715,-663.73,-4.68,groceries,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2025-06,2798.77,384.64,332.45,82.54,191.81,146.45,0,0,196.61,163.03,69.31,90.5,143.13,45.84,10613.86,9572.99,1040.87,0.9019,0.0981,-831.86,1.61,groceries,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2025-07,2954.53,389.68,304.83,66.89,187.43,147.19,0,0,277.23,274.9,131.56,119.18,128.32,46.65,10997.17,9714.5,1282.67,0.8834,0.1166,-1215.17,3.61,groceries,False
4d2a3e0d-81c2-4a82-be97-bb31af624681,2025-08,2782.37,406.28,210.02,73.22,210.95,154.76,0,0,248.46,125.37,95.16,84.37,108.91,53.0,10521.65,9596.36,925.29,0.9121,0.0879,-739.65,-4.32,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2024-10,2215.36,467.3,275.07,130.46,147.79,239.17,150,400,122.71,87.7,90.62,56.34,91.86,48.63,7131.18,6358.25,772.93,0.8916,0.1084,-1389.18,0.0,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2024-10,2158.15,479.69,149.59,130.98,158.13,221.84,150,400,307.84,202.88,92.06,120.07,95.37,40.26,7315.03,6306.96,1008.07,0.8622,0.1378,-1573.03,2.58,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2024-11,2188.22,473.85,489.76,119.53,146.83,214.41,150,400,166.68,269.46,121.02,131.03,99.41,70.93,7649.3,6301.01,1348.29,0.8237,0.1763,-1907.3,4.57,restaurants_cafes,False
a7181bf8-f506-4d58-a590-b6cbae961254,2024-12,2240.83,398.29,334.68,125.64,149.83,224.97,150,400,247.81,124.68,121.45,163.8,97.79,67.57,7455.51,6297.73,1157.78,0.8447,0.1553,-1713.51,-2.53,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2025-01,2186.35,481.54,136.41,128.82,152.71,226.56,150,400,128.26,142.45,45.91,67.75,40.41,32.12,6927.46,6334.15,593.31,0.9144,0.0856,-1185.46,-7.08,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2025-02,2193.98,508.0,520.28,121.13,139.49,215.39,150,400,208.77,205.91,128.01,108.48,99.26,44.88,7651.75,6336.16,1315.59,0.8281,0.1719,-1909.75,10.46,restaurants_cafes,False
a7181bf8-f506-4d58-a590-b6cbae961254,2025-03,2207.26,503.6,493.07,119.56,145.59,235.11,150,400,298.51,254.37,123.12,177.77,147.04,24.55,7887.72,6369.29,1518.43,0.8075,0.1925,-2145.72,3.08,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2025-04,2217.95,522.62,239.53,131.13,151.96,234.8,150,400,185.55,199.74,60.06,51.24,85.35,29.14,7267.24,6416.63,850.61,0.883,0.117,-1525.24,-7.87,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2025-05,2125.0,559.78,199.18,130.52,152.98,236.6,150,400,221.99,186.94,84.08,109.92,87.17,37.59,7289.92,6363.05,926.87,0.8729,0.1271,-1547.92,0.31,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2025-06,2196.31,425.8,320.93,129.97,150.39,252.53,150,400,231.14,178.99,144.74,125.53,88.23,38.98,7441.71,6313.17,1128.54,0.8483,0.1517,-1699.71,2.08,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2025-07,2107.81,594.83,176.74,95.48,152.68,225.75,150,400,88.64,215.11,57.36,53.82,84.91,23.1,7034.4,6334.72,699.68,0.9005,0.0995,-1292.4,-5.47,groceries,False
a7181bf8-f506-4d58-a590-b6cbae961254,2025-08,2106.62,520.15,297.93,130.76,135.25,226.47,150,400,190.34,243.77,106.34,144.09,86.47,55.67,7402.03,6277.42,1124.61,0.8481,0.1519,-1660.03,5.23,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2024-10,4640.33,614.61,4.39,64.57,98.48,378.83,450,1200,95.61,168.55,66.09,93.12,61.82,21.31,12536.49,12025.6,510.89,0.9592,0.0408,-2921.49,0.0,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2024-10,4772.64,717.72,210.11,59.82,100.89,361.24,450,1200,189.97,142.68,68.56,58.98,42.8,48.27,13002.46,12241.09,761.37,0.9414,0.0586,-3387.46,3.72,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2024-11,4591.57,660.25,250.09,79.54,102.53,387.94,450,1200,110.12,143.75,85.46,68.84,79.24,48.76,12836.87,12050.61,786.26,0.9387,0.0613,-3221.87,-1.27,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2024-12,4604.6,594.56,135.24,54.52,101.35,393.81,450,1200,153.93,243.08,80.4,58.07,81.8,38.0,12768.14,11977.62,790.52,0.9381,0.0619,-3153.14,-0.54,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2025-01,4625.13,640.08,226.05,71.23,103.02,343.32,450,1200,155.19,114.19,70.3,85.26,58.32,50.68,12771.55,12011.56,759.99,0.9405,0.0595,-3156.55,0.03,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2025-02,4678.16,613.47,185.56,63.62,88.93,410.59,450,1200,163.93,32.97,74.85,50.12,95.33,23.1,12709.41,12083.55,625.86,0.9508,0.0492,-3094.41,-0.49,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2025-03,4729.81,628.79,199.71,63.25,95.23,407.27,450,1200,129.47,217.59,119.04,110.05,87.56,45.74,13062.29,12153.13,909.16,0.9304,0.0696,-3447.29,2.78,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2025-04,4678.51,630.03,196.02,78.42,101.43,385.32,450,1200,137.3,158.08,66.27,39.52,103.23,56.59,12859.5,12102.49,757.01,0.9411,0.0589,-3244.5,-1.55,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2025-05,4724.86,686.98,228.08,60.34,102.22,381.72,450,1200,159.57,120.54,75.11,38.33,89.26,38.36,12934.15,12184.9,749.25,0.9421,0.0579,-3319.15,0.58,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2025-06,4686.37,763.62,241.1,72.54,92.99,359.38,450,1200,195.96,190.45,98.87,107.37,52.43,41.29,13131.15,12203.68,927.47,0.9294,0.0706,-3516.15,1.52,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2025-07,4806.69,637.9,226.7,73.02,95.51,385.05,450,1200,122.26,111.61,55.22,59.61,56.28,32.01,12890.64,12226.95,663.69,0.9485,0.0515,-3275.64,-1.83,groceries,False
f6a7f386-1f93-4aa0-bb11-3ea356c5ee66,2025-08,4785.79,756.3,420.81,66.18,99.86,382.19,450,1200,83.27,243.14,84.91,90.94,80.06,48.57,13370.8,12319.1,1051.7,0.9213,0.0787,-3755.8,3.72,groceries,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2024-10,3099.58,362.98,454.31,51.56,86.56,156.79,0,0,341.39,296.35,149.1,136.36,135.99,70.34,7824.6,6240.76,1583.84,0.7976,0.2024,4438.4,0.0,restaurants_cafes,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2024-10,3266.22,383.48,301.36,58.16,79.45,144.47,0,0,179.34,178.74,77.86,84.39,100.55,58.18,7395.49,6415.07,980.42,0.8674,0.1326,4867.51,-5.48,groceries,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2024-11,3117.39,401.21,389.1,55.4,77.21,152.64,0,0,179.44,167.96,93.23,116.04,99.13,75.55,7407.59,6287.14,1120.45,0.8487,0.1513,4855.41,0.16,groceries,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2024-12,3208.19,380.94,227.03,59.3,79.88,149.83,0,0,125.15,280.26,148.44,172.24,89.84,71.37,7475.76,6361.43,1114.33,0.8509,0.1491,4787.24,0.92,groceries,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2025-01,3094.68,347.85,368.2,51.32,76.54,153.7,0,0,126.45,222.25,81.19,61.53,131.24,41.17,7239.41,6207.38,1032.03,0.8574,0.1426,5023.59,-3.16,restaurants_cafes,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2025-02,3102.13,318.45,342.89,65.53,80.18,148.27,0,0,286.9,386.08,116.87,152.08,123.0,48.14,7653.81,6197.85,1455.96,0.8098,0.1902,4609.19,5.72,entertainment_hobbies,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2025-03,3174.3,392.13,651.17,59.3,86.26,136.58,0,0,316.68,231.97,162.98,69.28,141.45,75.37,7980.76,6331.86,1648.9,0.7934,0.2066,4282.24,4.27,restaurants_cafes,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2025-04,3089.95,399.64,309.17,61.39,81.15,142.37,0,0,167.37,154.68,116.81,106.14,101.69,58.62,7272.27,6257.79,1014.48,0.8605,0.1395,4990.73,-8.88,groceries,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2025-05,3115.2,370.24,278.81,53.67,74.34,153.26,0,0,198.15,206.96,88.86,86.69,80.83,42.98,7233.28,6250.0,983.28,0.8641,0.1359,5029.72,-0.54,groceries,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2025-06,3065.62,404.58,606.43,59.91,76.51,152.46,0,0,297.91,361.16,147.5,142.1,131.68,70.33,7999.48,6242.37,1757.11,0.7803,0.2197,4263.52,10.59,restaurants_cafes,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2025-07,3011.1,352.94,341.56,54.81,82.24,161.68,0,0,273.87,219.39,147.58,186.0,157.27,34.54,7506.27,6146.06,1360.21,0.8188,0.1812,4756.73,-6.17,groceries,False
ba2bca24-2ad4-4549-b7ea-4d60f73da106,2025-08,3118.42,417.64,504.71,57.2,83.19,145.3,0,0,438.28,172.74,114.92,250.0,179.48,76.81,8041.98,6305.04,1736.94,0.784,0.216,4221.02,7.14,restaurants_cafes,False
